Question,Answer,Conversation#,Turn#,Context,Question Length
who wrote the song here come the hawks,"The song Here Come the Hawks was written by J. Swayzee, an avid Blackhawks fan",7531,5,"['who sings the national anthem for the blackhawks', 'James Cornelison is a professional singer who sings The Star Spangled Banner and O Canada at the beginning of home games for the Chicago Blackhawks', ""when did the tradition of the chicago blackhawks' fans cheering loudly during the national anthem begin"", ""The tradition of Blackhawks' fans applauding and cheering loudly during the national anthem originated during a 1985 Campbell Conference playoff game at Chicago Stadium versus the Edmonton Oilers"", ""who was the blackhawks' national anthem singer when the tradition of cheering loudly started"", 'Wayne Messmer was the Blackhawks home game national anthem singer when the tradition of cheering loudly during the singing of the anthem started.', ""what is the chicago blackhawks' official fight song"", 'Here Come the Hawks is the official fight song and introduction of the Chicago Blackhawks']",8
How long were Mumtaz Mahal and Shah Jahan married?,nineteen years of marriage,5715,2,"['When did Mumtaz Mahal get married?', 'Mumtaz Mahal was betrothed to Shah Jahan around 30 January 1607. They were married five years after on 30 April 1612.']",10
what songs did Gwen Stefani sing?,"Gwen Stefani's lead single from Love. Angel. Music. Baby., What You Waiting For? and Hollaback Girl",7240,5,"[""what is part of Gwen Stefani's legacy?"", 'In 2005, Rolling Stone called Gwen Stefani the only true female rock star left on radio or MTV“', 'why is Gwen Stefani called the only true female rock star left on radio or MTV?', ""Throughout Gwen Stefani's career as a solo artist, Stefani has won several music awards. She also has been referred to as a Pop Princess by several contemporary music critics."", 'does Gwen Stefani have anyone that influenced her career', 'With No Doubt,Gwen Stefani has won two Grammy Awards.', ""Is there anyone Gwen Stefani's music influences?"", ""Gwen Stefani's work has influenced artists and musicians including Hayley Williams of Paramore, Best Coast, Kim Petras, Teddy Sinclair, Katy Perry, Charli XCX, Kesha, Ava Max, and more""]",7
what is the most recent role of anna silk,"Anna Silk appeared in the recurring role of Roarke, a mercenary, in the 2019 series Blood & Treasure.",10408,5,"['when do bo and dyson get back together', 'Though Bo Dennis and Lauren Lewis ended the show Lost Girl together, it was implied that Dyson Thornwood would wait for Bo until after Lauren’s death.', ""what was the show lost girl's last episode"", ""Lost Girl, Season 5, Episode 16, entitled 'Rise' aired on October 25, 2015."", 'why did the show lost girl end', ""The cast and crew had apparently decided that five years and 77 episodes was enough to tell Bo Dennis' story."", 'who plays the role of bo dennis in the show lost girl', 'Anna Silk portrayed Bo Dennis, a succubus, in the Canadian television series Lost Girl.']",9
are the newer 30 round m16 magazines heavier,The newer 30 round M16 steel magazines are about 0.5 inch longer and four ounces heavier,7480,5,"['when was the 30 round m16 magazine introduced', 'Production of the 30 round magazine for the M16 started late 1967 but did not fully replace the 20 round magazine until the mid 1970s.', 'how much do standard usgi aluminum 30 round m16 magazines weigh', 'Standard USGI aluminum 30 round M16 magazines weigh 0.24 lb empty', 'how long are the 30 round m16 magazines', 'Standard USGI aluminum 30 round M16 magazines are 7.1 inches long', 'are the newer 30 round m16 magazines longer', 'The newer plastic 30 round M16 magazines are about a half inch longer. The newer steel magazines are about 0.5 inch longer and four ounces heavier']",8
Which institution did Mumia Abu-Jamal attend?,Mumia Abu-Jamal attended Benjamin Franklin High School,5262,5,"[""What happened with Mumia Abu-Jamal's education and career?"", ""After attaining his GED, Mumia Abu-Jamal studied briefly at Goddard College and by 1975 Abu-Jamal was working in radio newscasting at Temple University's WRTI"", 'Where was Mumia Abu-Jamal suspended?', 'Mumia Abu-Jamal was suspended at Benjamin Franklin High School', 'Who suspended Mumia Abu-Jamal?', 'Benjamin Franklin High School suspended Mumia Abu-Jamal for distributing literature calling for black revolutionary student power.', ""Which part of Mumia Abu-Jamal's journalism career was noteworthy?"", ""As a radio journalist, Mumia Abu-Jamal was renowned for identifying with and covering the MOVE anarcho-primitivist commune in West Philadelphia's Powelton Village neighborhood.""]",7
When was Khan elevated to the presidency?,"August 17, 1988.",1903,7,"['What position did Ghulam Ishaq Khan hold in 1975?', 'Defence Secretary', 'How long was Ghulam Ishaq Khan the ministry of defence?', 'In 1975, Prime Minister Bhutto subsequently removed Khan from the State Bank, instead posting him at the Ministry of Defence. Khan was appointed Defence Secretary from 195 to 1977.', 'Did Ghulam Ishaq Khan hold any other positions besides defence secretary?', 'Yes, Minister of Finance (1977–85)', 'What did Ghulam Ishaq Khan do as ministry of defense?', ""As Defence Secretary, he helped manage Pakistan's atomic bomb project and had been directly associated with the program."", ""And was Ghulam Ishaq Khan successful managing Pakistan's atomic bomb project?"", 'His involvement and support earned him the nickname as Mr Nuke by the U.S. diplomats, while the new media dubbed him as Baba Atom Bomb “', 'What about other Ghulam Ishaq Khan accomplishments besides his position as Defense Secretary?', ""Elected Chairman of the Senate in 1985, Ghulam Ishaq was elevated to the presidency after Zia's death in an air crash.""]",8
What was Sven Hedin's political stance?,Sven Hedin was a monarchist.,4968,1,[],8
When did Pete Maravich die?,"On January 5, 1988, Pete Maravich died at age 40.",4885,2,"['Who is Pete Maravich?', 'Peter Press Maravich (June 22, 1947 – January 5, 1988), known by his nickname Pistol Pete, was an American professional basketball player.']",6
what kind of pepper is the carolina reaper,The Carolina Reaper is said to be a cross between Sweet Habanero and Naga Viper chillies.,8831,2,"['where are the hottest peppers in the world grown', 'Grown by a producer in South Carolina, the Carolina Reaper was named as the hottest pepper on Earth by Guinness World Records in the year 2013.']",8
how is the president elected in india,"The president is indirectly elected by an electoral college comprising the Parliament of India and the legislative assemblies of each of India's states and territories, who are all directly elected.",8810,2,"['who becomes president if the president and vice president die in india', 'An election to fill a vacancy in the office of President occurring by reason of his death, resignation or removal, or otherwise shall be held as soon as possible after.']",7
What did Ann Veneman do after she left the secratary of agriculture position?,"Ann Veneman took a break from political and administrative office to practice with the law firm and lobby group Patton, Boggs & Blow.",370,8,"['What did Veneman do in her legal career', ""Ann Veneman began her legal career as a staff attorney with the General Counsel's office of the Bay Area Rapid Transit District in Oakland, California, in 1976."", 'How long did Veneman serve as deputy public defender?', 'In 1978, Ann Veneman returned to Modesto, where she served as a Deputy Public Defender. In 1980, she joined the Modesto law firm of Damrell, Damrell and Nelson,', 'Did Ann Veneman move into politics after her time as deputy public defender in Modesto California?', ""Ann Veneman joined the United States Department of Agriculture's Foreign Agricultural Service in 1986, serving as Associate Administrator until 1989."", 'In what year did Ann Veneman first start getting involved in politics?', ""Veneman joined the United States Department of Agriculture's Foreign Agricultural Service in 1986."", 'What was the first political office Ann Veneman held?', ""Ann Veneman joined the United States Department of Agriculture's Foreign Agricultural Service in 1986, serving as Associate Administrator."", 'How long did Ann Veneman hold that her position as Associate Administrator?', ""Ann Veneman joined the United States Department of Agriculture's Foreign Agricultural Service in 1986, serving as Associate Administrator until 1989."", 'Did Ann Veneman advance her career in politics in 2001?', 'On 20 January 2001 Ann Veneman was unanimously confirmed by the United States Senate and sworn in as Secretary of Agriculture.']",14
Where was George Steiner born?,"George Steiner was born in Neuilly-sur-Seine, France.",498,2,"['When was George Steiner born?', 'George Steiner was born on April 23, 1929.']",6
What happened for Merzbow in the year 2009?,"Beginning in November 2009, Merzbow started releasing archival material from the 1980s and 1990s, both reissues and previously unreleased material, several of which were released on cassette.",7032,5,"['Can you name an album that Merzbow released in that period from 2009 to present ?', 'In 2009, Masami Akita produced the albums Camouflage, Somei..., Suzume: 13 Japanese Birds Pt. 1, and many more.', 'How was the album Gensho received by critics?', 'AllMusic critic Thom Jurek wrote: Creatively, Gensho is so rich and expansive, fans of both acts should find it indispensable.“']",9
